row_id,task,module,block,hook,spatial_region,imagined_timestep,task_variable,linear_score,nonlinear_gain,best_coordinate_frame,geometry,cross_trajectory_stability,regime_dependence,causal_patch_effect,specificity,manifold_distance,recommended_operator,field_status,sources
reach-wall/predictor/block-3/spatial-mean/expert_detour_gate,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,expert_detour_gate,"{""metric"": ""auroc"", ""score"": 0.9990869156260007, ""time_baseline"": 0.978149765850144, ""delta_vs_time"": 0.0209371497758567}","{""knn_score"": 0.9967895077849824, ""linear_score"": 0.9990869156260007, ""nonlinear_gain"": -0.002297407841018284}",,"{""participation_ratio"": 7.616467364439593, ""top10_variance_fraction"": 0.7409904355758659, ""adjacent_timestep_cosine_mean"": 0.9987054486573831, ""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[326]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[116]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.predictor.block3.expert_detour_gate""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
reach-wall/predictor/block-3/spatial-mean/goal_distance,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,goal_distance,"{""metric"": ""r2"", ""score"": 0.9413514996934743, ""time_baseline"": 0.908897827090231, ""delta_vs_time"": 0.03245367260324328}","{""knn_score"": 0.9210781752995427, ""linear_score"": 0.9413514996934743, ""nonlinear_gain"": -0.02027332439393159}",,"{""participation_ratio"": 7.616467364439593, ""top10_variance_fraction"": 0.7409904355758659, ""adjacent_timestep_cosine_mean"": 0.9987054486573831, ""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[315]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[105]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.predictor.block3.goal_distance""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
reach-wall/predictor/block-3/spatial-mean/goal_vector_x,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,goal_vector_x,"{""metric"": ""r2"", ""score"": 0.23759159367156513, ""time_baseline"": 0.08054582471970773, ""delta_vs_time"": 0.1570457689518574}","{""knn_score"": 0.14008050720189946, ""linear_score"": 0.23759159367156513, ""nonlinear_gain"": -0.09751108646966566}",,"{""participation_ratio"": 7.616467364439593, ""top10_variance_fraction"": 0.7409904355758659, ""adjacent_timestep_cosine_mean"": 0.9987054486573831, ""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[320]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[110]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.predictor.block3.goal_vector_x""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
reach-wall/predictor/block-3/spatial-mean/goal_vector_y,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,goal_vector_y,"{""metric"": ""r2"", ""score"": 0.9723133223938726, ""time_baseline"": 0.9568517433439947, ""delta_vs_time"": 0.015461579049877883}","{""knn_score"": 0.9561452566845737, ""linear_score"": 0.9723133223938726, ""nonlinear_gain"": -0.01616806570929885}",,"{""participation_ratio"": 7.616467364439593, ""top10_variance_fraction"": 0.7409904355758659, ""adjacent_timestep_cosine_mean"": 0.9987054486573831, ""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[321]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[111]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.predictor.block3.goal_vector_y""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
reach-wall/predictor/block-3/spatial-mean/goal_vector_z,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,goal_vector_z,"{""metric"": ""r2"", ""score"": 0.6111562166043405, ""time_baseline"": 0.044334510544640326, ""delta_vs_time"": 0.5668217060597002}","{""knn_score"": 0.4872933633663652, ""linear_score"": 0.6111562166043405, ""nonlinear_gain"": -0.1238628532379753}",,"{""participation_ratio"": 7.616467364439593, ""top10_variance_fraction"": 0.7409904355758659, ""adjacent_timestep_cosine_mean"": 0.9987054486573831, ""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[322]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[112]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.predictor.block3.goal_vector_z""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
reach-wall/predictor/block-3/spatial-mean/goal_xz_direction,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,goal_xz_direction,"{""metric"": ""r2"", ""score"": 0.4094741247580161, ""time_baseline"": null, ""delta_vs_time"": null}",,,"{""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/emergence-geometry/emergence_geometry.json"", ""item"": ""curves.predictor.goal_xz_direction.rows.layer=3""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
reach-wall/predictor/block-3/spatial-mean/hand_to_goal_segment_intersects_wall,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,hand_to_goal_segment_intersects_wall,"{""metric"": ""auroc"", ""score"": 0.9907313635367204, ""time_baseline"": 0.9019247457737662, ""delta_vs_time"": 0.08880661776295418}","{""knn_score"": 0.9797615445794963, ""linear_score"": 0.9907313635367204, ""nonlinear_gain"": -0.010969818957224153}",,"{""participation_ratio"": 7.616467364439593, ""top10_variance_fraction"": 0.7409904355758659, ""adjacent_timestep_cosine_mean"": 0.9987054486573831, ""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[325]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[115]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.predictor.block3.straight_path_intersects_wall""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
reach-wall/predictor/block-3/spatial-mean/hand_x,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,hand_x,"{""metric"": ""r2"", ""score"": 0.9730326692500979, ""time_baseline"": 0.058067306134002794, ""delta_vs_time"": 0.9149653631160951}","{""knn_score"": 0.6074295661669047, ""linear_score"": 0.9730326692500979, ""nonlinear_gain"": -0.3656031030831932}",,"{""participation_ratio"": 7.616467364439593, ""top10_variance_fraction"": 0.7409904355758659, ""adjacent_timestep_cosine_mean"": 0.9987054486573831, ""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[317]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[107]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.predictor.block3.hand_x""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
reach-wall/predictor/block-3/spatial-mean/hand_y,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,hand_y,"{""metric"": ""r2"", ""score"": 0.9983716971331598, ""time_baseline"": 0.9772521653309317, ""delta_vs_time"": 0.02111953180222803}","{""knn_score"": 0.981222821483205, ""linear_score"": 0.9983716971331598, ""nonlinear_gain"": -0.01714887564995471}",,"{""participation_ratio"": 7.616467364439593, ""top10_variance_fraction"": 0.7409904355758659, ""adjacent_timestep_cosine_mean"": 0.9987054486573831, ""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[318]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[108]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.predictor.block3.hand_y""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
reach-wall/predictor/block-3/spatial-mean/hand_z,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,hand_z,"{""metric"": ""r2"", ""score"": 0.9927974175225455, ""time_baseline"": 0.00804356141242546, ""delta_vs_time"": 0.98475385611012}","{""knn_score"": 0.8634487623725877, ""linear_score"": 0.9927974175225455, ""nonlinear_gain"": -0.12934865514995775}",,"{""participation_ratio"": 7.616467364439593, ""top10_variance_fraction"": 0.7409904355758659, ""adjacent_timestep_cosine_mean"": 0.9987054486573831, ""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[319]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[109]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.predictor.block3.hand_z""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
reach-wall/predictor/block-3/spatial-mean/height_above_wall_top,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,height_above_wall_top,"{""metric"": ""r2"", ""score"": 0.9927974171007838, ""time_baseline"": 0.008043558955029284, ""delta_vs_time"": 0.9847538581457546}","{""knn_score"": 0.8634487592336583, ""linear_score"": 0.9927974171007838, ""nonlinear_gain"": -0.12934865786712557}",,"{""participation_ratio"": 7.616467364439593, ""top10_variance_fraction"": 0.7409904355758659, ""adjacent_timestep_cosine_mean"": 0.9987054486573831, ""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[324]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[114]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.predictor.block3.height_above_wall_top""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
reach-wall/predictor/block-3/spatial-mean/realized_dx,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,realized_dx,"{""metric"": ""r2"", ""score"": 0.6485989542563279, ""time_baseline"": 0.005340828654275098, ""delta_vs_time"": 0.6432581256020528}","{""knn_score"": 0.24122144023765302, ""linear_score"": 0.6485989542563279, ""nonlinear_gain"": -0.40737751401867484}",,"{""participation_ratio"": 7.616467364439593, ""top10_variance_fraction"": 0.7409904355758659, ""adjacent_timestep_cosine_mean"": 0.9987054486573831, ""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[331]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[121]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.predictor.block3.realized_dx""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
reach-wall/predictor/block-3/spatial-mean/realized_dy,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,realized_dy,"{""metric"": ""r2"", ""score"": 0.9358741856779134, ""time_baseline"": 0.7938417819030151, ""delta_vs_time"": 0.14203240377489823}","{""knn_score"": 0.8745187763901132, ""linear_score"": 0.9358741856779134, ""nonlinear_gain"": -0.061355409287800144}",,"{""participation_ratio"": 7.616467364439593, ""top10_variance_fraction"": 0.7409904355758659, ""adjacent_timestep_cosine_mean"": 0.9987054486573831, ""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[332]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[122]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.predictor.block3.realized_dy""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
reach-wall/predictor/block-3/spatial-mean/realized_dz,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,realized_dz,"{""metric"": ""r2"", ""score"": 0.7170817065542636, ""time_baseline"": 0.07117442644816807, ""delta_vs_time"": 0.6459072801060955}","{""knn_score"": 0.375917217771748, ""linear_score"": 0.7170817065542636, ""nonlinear_gain"": -0.3411644887825156}",,"{""participation_ratio"": 7.616467364439593, ""top10_variance_fraction"": 0.7409904355758659, ""adjacent_timestep_cosine_mean"": 0.9987054486573831, ""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[333]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[123]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.predictor.block3.realized_dz""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
reach-wall/predictor/block-3/spatial-mean/realized_hand_delta_magnitude,reach-wall,predictor,3,block_residual_output,mean_of_256_spatial_tokens,1,realized_hand_delta_magnitude,"{""metric"": ""r2"", ""score"": 0.8120496145964173, ""time_baseline"": 0.6130267917023396, ""delta_vs_time"": 0.1990228228940777}","{""knn_score"": 0.7356391447286498, ""linear_score"": 0.8120496145964173, ""nonlinear_gain"": -0.07641046986776756}",,"{""participation_ratio"": 7.616467364439593, ""top10_variance_fraction"": 0.7409904355758659, ""adjacent_timestep_cosine_mean"": 0.9987054486573831, ""eigenspectrum_reference"": ""sites.predictor.block3.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.predictor.block3.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[334]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/emergence-geometry/emergence_geometry.json"", ""item"": ""curves.predictor.motion_magnitude.rows.layer=3""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[124]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.predictor.block3.realized_hand_delta_magnitude""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[2]""}]"
